sign_id,label_uz,label_ru,category,category_ru,sign_type,reason
sgn_0960,tibbiyot_xodimi,медицинский_работник,kerak_emas,не_нужно,isolated,no_samples
sgn_0961,"tibbiyot,_tabobat",медицина,kerak_emas,не_нужно,isolated,no_samples
sgn_0962,tiklanish,восстановление,kerak_emas,не_нужно,isolated,no_samples
sgn_0964,tomirga_ukol_qilish,внутривенная_инъекция,kerak_emas,не_нужно,isolated,no_samples
sgn_0965,tomografiya,томография,kerak_emas,не_нужно,isolated,no_samples
sgn_0967,ukol,укол,kerak_emas,не_нужно,isolated,no_samples
sgn_0968,umumiy_terapiya,общая_терапия,kerak_emas,не_нужно,isolated,no_samples
sgn_0970,umurtqa_pog'onasi,позвоночник,kerak_emas,не_нужно,isolated,no_samples
sgn_0972,urolog,уролог,kerak_emas,не_нужно,isolated,no_samples
sgn_0976,vabo,холера,kerak_emas,не_нужно,isolated,no_samples
sgn_0977,vaksina,вакцина,kerak_emas,не_нужно,isolated,no_samples
sgn_0978,venerologiya,венерология,kerak_emas,не_нужно,isolated,no_samples
sgn_0979,virus,вирус,kerak_emas,не_нужно,isolated,no_samples
sgn_0980,vitamin,витамин,kerak_emas,не_нужно,isolated,no_samples
sgn_0981,yara,рана,kerak_emas,не_нужно,isolated,no_samples
sgn_0984,yotoq,кровать,kerak_emas,не_нужно,isolated,no_samples
sgn_0985,yuqumli_kasallik,зараза,kerak_emas,не_нужно,isolated,no_samples
sgn_0987,yurak_xurujи,инфаркт,kerak_emas,не_нужно,isolated,no_samples
sgn_0988,yurak_yetishmovchiligi,сердечная_недостаточность,kerak_emas,не_нужно,isolated,no_samples
sgn_0989,yurak-qon_tomir_kasalliklari,сердечно-сосудистые_заболевания,kerak_emas,не_нужно,isolated,no_samples
sgn_0992,aerobika,аэробика,kerak_emas,не_нужно,isolated,no_samples
sgn_0993,akrobatika,акробатика,kerak_emas,не_нужно,isolated,no_samples
sgn_0994,antidoping,антидопинг,kerak_emas,не_нужно,isolated,no_samples
sgn_0995,armrestling,армрестлинг,kerak_emas,не_нужно,isolated,no_samples
sgn_0996,arqon_tortish,перетягивание_каната,kerak_emas,не_нужно,isolated,no_samples
sgn_0997,atletika,атлетика,kerak_emas,не_нужно,isolated,no_samples
sgn_0998,aykido,айкидо,kerak_emas,не_нужно,isolated,no_samples
sgn_1000,ayollar_futboli,женский_футбол,kerak_emas,не_нужно,isolated,no_samples
sgn_1002,badiiy_suzish,синхронное_плавание,kerak_emas,не_нужно,isolated,no_samples
sgn_1007,baydarka,байдарка,kerak_emas,не_нужно,isolated,no_samples
sgn_1008,bellashuv,соревнование,kerak_emas,не_нужно,isolated,no_samples
sgn_1009,beysbol,бейсбол,kerak_emas,не_нужно,isolated,no_samples
sgn_1010,biatlon,биатлон,kerak_emas,не_нужно,isolated,no_samples
sgn_1016,burchak_topi,угловой_удар,kerak_emas,не_нужно,isolated,no_samples
sgn_1018,changida_yugurish,лыжные_гонки,kerak_emas,не_нужно,isolated,no_samples
sgn_1019,chavandozlik,конный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1020,chempion,чемпион,kerak_emas,не_нужно,isolated,no_samples
sgn_1021,chetlatilish,удаление_с_поля,kerak_emas,не_нужно,isolated,no_samples
sgn_1022,chorak_final,четвертьфинал,kerak_emas,не_нужно,isolated,no_samples
sgn_1023,dam_olish,отдых,kerak_emas,не_нужно,isolated,no_samples
sgn_1025,domino,домино,kerak_emas,не_нужно,isolated,no_samples
sgn_1026,doping,допинг,kerak_emas,не_нужно,isolated,no_samples
sgn_1028,duel,дуэль,kerak_emas,не_нужно,isolated,no_samples
sgn_1029,durrang,ничья,kerak_emas,не_нужно,isolated,no_samples
sgn_1030,dzyudo,дзюдо,kerak_emas,не_нужно,isolated,no_samples
sgn_1031,ekipirovka,экипировка,kerak_emas,не_нужно,isolated,no_samples
sgn_1033,erkin_kurash,вольная_борьба,kerak_emas,не_нужно,isolated,no_samples
sgn_1034,eshkak_eshish,гребля,kerak_emas,не_нужно,isolated,no_samples
sgn_1035,estafeta,эстафета,kerak_emas,не_нужно,isolated,no_samples
sgn_1037,figuralik_uchish,фигурное_катание,kerak_emas,не_нужно,isolated,no_samples
sgn_1039,finish,финиш,kerak_emas,не_нужно,isolated,no_samples
sgn_1043,galaba,победа,kerak_emas,не_нужно,isolated,no_samples
sgn_1044,gandbol,гандбол,kerak_emas,не_нужно,isolated,no_samples
sgn_1045,gimnastika,гимнастика,kerak_emas,не_нужно,isolated,no_samples
sgn_1047,golbol,голбол_(паралимпийский_спорт_для_слабовидящих),kerak_emas,не_нужно,isolated,no_samples
sgn_1048,golf,гольф,kerak_emas,не_нужно,isolated,no_samples
sgn_1049,golib,победитель,kerak_emas,не_нужно,isolated,no_samples
sgn_1055,hushtak,свисток,kerak_emas,не_нужно,isolated,no_samples
sgn_1056,instruktor,инструктор,kerak_emas,не_нужно,isolated,no_samples
sgn_1059,jamoa_sardori,капитан_команды,kerak_emas,не_нужно,isolated,no_samples
sgn_1060,jamoa_tarkibi,состав_команды,kerak_emas,не_нужно,isolated,no_samples
sgn_1062,jismoniy_mashgulot,физические_упражнения,kerak_emas,не_нужно,isolated,no_samples
sgn_1066,kartalar,карты,kerak_emas,не_нужно,isolated,no_samples
sgn_1067,kibersport,киберспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1069,konkida_poyga,конькобежный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1070,kopkari,кокбури_(конная_игра),kerak_emas,не_нужно,isolated,no_samples
sgn_1071,korsatkich,показатель,kerak_emas,не_нужно,isolated,no_samples
sgn_1072,kort,корт,kerak_emas,не_нужно,isolated,no_samples
sgn_1073,kriket,крикет,kerak_emas,не_нужно,isolated,no_samples
sgn_1074,kross,кросс,kerak_emas,не_нужно,isolated,no_samples
sgn_1075,kung-fu,кунг-фу,kerak_emas,не_нужно,isolated,no_samples
sgn_1078,liga,лига,kerak_emas,не_нужно,isolated,no_samples
sgn_1082,mashq_dasturi,программа_тренировок,kerak_emas,не_нужно,isolated,no_samples
sgn_1083,mashq,тренировка,kerak_emas,не_нужно,isolated,no_samples
sgn_1086,miltiqdan_otish,стрельба_из_ружья,kerak_emas,не_нужно,isolated,no_samples
sgn_1087,motosport,мотоспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1093,nishon,мишень,kerak_emas,не_нужно,isolated,no_samples
sgn_1094,nokaut,нокаут,kerak_emas,не_нужно,isolated,no_samples
sgn_1097,o'yin,игра,kerak_emas,не_нужно,isolated,no_samples
sgn_1100,ogir_atletika,тяжёлая_атлетика,kerak_emas,не_нужно,isolated,no_samples
sgn_1102,olimpiya_shiori,олимпийский_девиз,kerak_emas,не_нужно,isolated,no_samples
sgn_1105,ot_sporti,конный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1106,oyin,игра,kerak_emas,не_нужно,isolated,no_samples
sgn_1107,oyin_vaqti,игровое_время,kerak_emas,не_нужно,isolated,no_samples
sgn_1109,oyinga_tushish,выход_на_поле,kerak_emas,не_нужно,isolated,no_samples
sgn_1111,pas,пас,kerak_emas,не_нужно,isolated,no_samples
sgn_1112,pauerlifting,пауэрлифтинг,kerak_emas,не_нужно,isolated,no_samples
sgn_1114,poyga,гонка,kerak_emas,не_нужно,isolated,no_samples
sgn_1115,press-konferensiya,пресс-конференция,kerak_emas,не_нужно,isolated,no_samples
sgn_1116,qatnashchi,участник,kerak_emas,не_нужно,isolated,no_samples
sgn_1117,qayiq,лодка,kerak_emas,не_нужно,isolated,no_samples
sgn_1119,qizil_chiziq,красная_линия,kerak_emas,не_нужно,isolated,no_samples
sgn_1120,qor_aravasi,санки,kerak_emas,не_нужно,isolated,no_samples
sgn_1123,raketka,ракетка,kerak_emas,не_нужно,isolated,no_samples
sgn_1124,ralli,ралли,kerak_emas,не_нужно,isolated,no_samples
sgn_1125,raqib,соперник,kerak_emas,не_нужно,isolated,no_samples
sgn_1126,raqobat,конкуренция,kerak_emas,не_нужно,isolated,no_samples
sgn_1127,raqobatlashish,соперничать,kerak_emas,не_нужно,isolated,no_samples
sgn_1128,regbi,регби,kerak_emas,не_нужно,isolated,no_samples
sgn_1129,rekord,рекорд,kerak_emas,не_нужно,isolated,no_samples
sgn_1131,ring,ринг,kerak_emas,не_нужно,isolated,no_samples
sgn_1133,saralash_bosqichi,отборочный_этап,kerak_emas,не_нужно,isolated,no_samples
sgn_1134,savat,корзина_(баскетбол),kerak_emas,не_нужно,isolated,no_samples
sgn_1137,shayba,шайба,kerak_emas,не_нужно,isolated,no_samples
sgn_1138,simulyatsiya,симуляция,kerak_emas,не_нужно,isolated,no_samples
sgn_1139,snoubord,сноуборд,kerak_emas,не_нужно,isolated,no_samples
sgn_1141,sohil_voleyboli,пляжный_волейбол,kerak_emas,не_нужно,isolated,no_samples
sgn_1144,sport_sharhlovchisi,спортивный_комментатор,kerak_emas,не_нужно,isolated,no_samples
sgn_1146,sport_yurishl,ходьба_спортивная,kerak_emas,не_нужно,isolated,no_samples
sgn_1147,sportchi,спортсмен,kerak_emas,не_нужно,isolated,no_samples
sgn_1148,sprint,спринт,kerak_emas,не_нужно,isolated,no_samples
sgn_1151,statistika,статистика,kerak_emas,не_нужно,isolated,no_samples
sgn_1154,suv_polosi,водное_поло,kerak_emas,не_нужно,isolated,no_samples
sgn_1155,suv_sporti,водный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1156,suvga_sakrash,прыжки_в_воду,kerak_emas,не_нужно,isolated,no_samples
sgn_1160,tafsilotlar,подробности,kerak_emas,не_нужно,isolated,no_samples
sgn_1161,taktika,тактика,kerak_emas,не_нужно,isolated,no_samples
sgn_1162,taqdimot,презентация,kerak_emas,не_нужно,isolated,no_samples
sgn_1163,taym,тайм,kerak_emas,не_нужно,isolated,no_samples
sgn_1168,tirishqoqlik,упорство,kerak_emas,не_нужно,isolated,no_samples
sgn_1170,tog_changisi,горнолыжный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1171,tog_sporti,горный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1172,top,мяч,kerak_emas,не_нужно,isolated,no_samples
sgn_1174,transfer,трансфер,kerak_emas,не_нужно,isolated,no_samples
sgn_1175,triatlon,триатлон,kerak_emas,не_нужно,isolated,no_samples
sgn_1176,turnir,турнир,kerak_emas,не_нужно,isolated,no_samples
sgn_1177,tushdi,сошёл,kerak_emas,не_нужно,isolated,no_samples
sgn_1178,tushib_qolmoq,попасть_в,kerak_emas,не_нужно,isolated,no_samples
sgn_1179,uloqtirish,метание,kerak_emas,не_нужно,isolated,no_samples
sgn_1181,ustunlik,преимущество,kerak_emas,не_нужно,isolated,no_samples
sgn_1183,velosport,велоспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1185,xalq_oyinlari,народные_игры,kerak_emas,не_нужно,isolated,no_samples
sgn_1187,yarim_final,полуфинал,kerak_emas,не_нужно,isolated,no_samples
sgn_1191,yo'llanma,путёвка,kerak_emas,не_нужно,isolated,no_samples
sgn_1192,yozgi_sport,летний_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1193,yugurish,бег,kerak_emas,не_нужно,isolated,no_samples
sgn_1194,yunon-rum_kurashi,греко-римская_борьба,kerak_emas,не_нужно,isolated,no_samples
sgn_1196,yutish,проглотить_/_побеждать,kerak_emas,не_нужно,isolated,no_samples
sgn_1197,yutqazish,проигрыш,kerak_emas,не_нужно,isolated,no_samples
sgn_1198,yutqizish,проиграть,kerak_emas,не_нужно,isolated,no_samples
sgn_1199,yutuq,достижение,kerak_emas,не_нужно,isolated,no_samples
sgn_1200,zamonaviy_sport,современный_спорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1201,zarba,удар,kerak_emas,не_нужно,isolated,no_samples
sgn_1202,zarba_beruvchi,бьющий,kerak_emas,не_нужно,isolated,no_samples
sgn_1225,chiptaxona,билетная_касса,kerak_emas,не_нужно,isolated,no_samples
sgn_1240,gaz,газ,kerak_emas,не_нужно,isolated,no_samples
sgn_1241,gaz-balon,газовый_баллон,kerak_emas,не_нужно,isolated,no_samples
sgn_1242,gibrid_mashina,гибридный_автомобиль,kerak_emas,не_нужно,isolated,no_samples
sgn_1243,gildirak,колесо,kerak_emas,не_нужно,isolated,no_samples
sgn_1246,harbiy_transport,военный_транспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1247,havo_transporti,воздушный_транспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1249,haydovchisiz_avtomobil,беспилотный_автомобиль,kerak_emas,не_нужно,isolated,no_samples
sgn_1251,jamoat_transporti,общественный_транспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1254,kapot,капот,kerak_emas,не_нужно,isolated,no_samples
sgn_1255,karvon,конвой_/_каравил,kerak_emas,не_нужно,isolated,no_samples
sgn_1262,kran,кран,kerak_emas,не_нужно,isolated,no_samples
sgn_1263,krossover,кроссовер,kerak_emas,не_нужно,isolated,no_samples
sgn_1264,kruiz,круиз,kerak_emas,не_нужно,isolated,no_samples
sgn_1267,magistral,магистраль,kerak_emas,не_нужно,isolated,no_samples
sgn_1271,metan,метан,kerak_emas,не_нужно,isolated,no_samples
sgn_1274,mikroavtobus,микроавтобус,kerak_emas,не_нужно,isolated,no_samples
sgn_1276,miniven,минивэн,kerak_emas,не_нужно,isolated,no_samples
sgn_1277,mobil_ilova,мобильное_приложение,kerak_emas,не_нужно,isolated,no_samples
sgn_1282,navigatsiya,навигация,kerak_emas,не_нужно,isolated,no_samples
sgn_1287,ot-arava,лошадь_с_повозкой,kerak_emas,не_нужно,isolated,no_samples
sgn_1288,parom,паром,kerak_emas,не_нужно,isolated,no_samples
sgn_1289,parovoz,паровоз,kerak_emas,не_нужно,isolated,no_samples
sgn_1290,parus,парус,kerak_emas,не_нужно,isolated,no_samples
sgn_1291,parvoz,полёт,kerak_emas,не_нужно,isolated,no_samples
sgn_1293,piyoda,пешеход,kerak_emas,не_нужно,isolated,no_samples
sgn_1294,piyodalar_otish_yolakchasi,пешеходная_дорожка,kerak_emas,не_нужно,isolated,no_samples
sgn_1296,pochta_mashinasi,почтовая_машина,kerak_emas,не_нужно,isolated,no_samples
sgn_1297,port,порт,kerak_emas,не_нужно,isolated,no_samples
sgn_1301,propan,пропан,kerak_emas,не_нужно,isolated,no_samples
sgn_1302,prospekt,проспект,kerak_emas,не_нужно,isolated,no_samples
sgn_1303,qoshimcha_gildirak,запасное_колесо,kerak_emas,не_нужно,isolated,no_samples
sgn_1304,radar,радар,kerak_emas,не_нужно,isolated,no_samples
sgn_1306,reys,рейс,kerak_emas,не_нужно,isolated,no_samples
sgn_1310,salon,салон_(автосалон),kerak_emas,не_нужно,isolated,no_samples
sgn_1315,shaxsiy_avtomobil,личный_автомобиль,kerak_emas,не_нужно,isolated,no_samples
sgn_1316,shina,шина,kerak_emas,не_нужно,isolated,no_samples
sgn_1317,shlagbaum,шлагбаум,kerak_emas,не_нужно,isolated,no_samples
sgn_1318,signal,сигнал,kerak_emas,не_нужно,isolated,no_samples
sgn_1319,skuter,скутер,kerak_emas,не_нужно,isolated,no_samples
sgn_1320,stansiya,станция,kerak_emas,не_нужно,isolated,no_samples
sgn_1323,taksi_chaqirish,вызов_такси,kerak_emas,не_нужно,isolated,no_samples
sgn_1326,tashuvchi,перевозчик,kerak_emas,не_нужно,isolated,no_samples
sgn_1328,telegraf,телеграф,kerak_emas,не_нужно,isolated,no_samples
sgn_1329,temir_yol,железная_дорога,kerak_emas,не_нужно,isolated,no_samples
sgn_1332,texpasport,техпаспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1334,tezlik_cheklovi,ограничение_скорости,kerak_emas,не_нужно,isolated,no_samples
sgn_1337,tortish,буксировка,kerak_emas,не_нужно,isolated,no_samples
sgn_1340,transport,транспорт,kerak_emas,не_нужно,isolated,no_samples
sgn_1341,transport_vositasi,транспортное_средство,kerak_emas,не_нужно,isolated,no_samples
sgn_1346,uchoq,самолёт,kerak_emas,не_нужно,isolated,no_samples
sgn_1353,yer_ostidan_otish_joyi,подземный_переход,kerak_emas,не_нужно,isolated,no_samples
sgn_1354,yer_usti_koprik,надземный_мост,kerak_emas,не_нужно,isolated,no_samples
sgn_1355,yer_ustidan_otish_joyi,надземный_переход,kerak_emas,не_нужно,isolated,no_samples
sgn_1362,zona,зона,kerak_emas,не_нужно,isolated,no_samples
sgn_1363,adolat,справедливость,mahalla,махалля,isolated,no_samples
sgn_1364,ahil,дружный,mahalla,махалля,isolated,no_samples
sgn_1365,aholi,население,mahalla,махалля,isolated,no_samples
sgn_1366,ariq,арык_(оросительный_канал),mahalla,махалля,isolated,no_samples
sgn_1367,ayollar_daftari,женский_реестр,mahalla,махалля,isolated,no_samples
sgn_1368,ayollar_qomitasi,женский_комитет,mahalla,махалля,isolated,no_samples
sgn_1369,ayvon,айван_(веранда),mahalla,махалля,isolated,no_samples
sgn_1370,bagrikenglik,великодушие,mahalla,махалля,isolated,no_samples
sgn_1371,baraka,благодать,mahalla,махалля,isolated,no_samples
sgn_1372,barqarorlik,стабильность,mahalla,махалля,isolated,no_samples
sgn_1373,birdamlik,единство,mahalla,махалля,isolated,no_samples
sgn_1374,birlashuv,объединение,mahalla,махалля,isolated,no_samples
sgn_1375,bog,сад,mahalla,махалля,isolated,no_samples
sgn_1376,bolalar_maydonchasi,детская_площадка,mahalla,махалля,isolated,no_samples
sgn_1377,bolalik,детство,mahalla,махалля,isolated,no_samples
sgn_1378,boshqaruv,управление,mahalla,махалля,isolated,no_samples
sgn_1379,chorpoya,чорпоя_(деревянный_помост),mahalla,махалля,isolated,no_samples
sgn_1380,choyxona,чайхана,mahalla,махалля,isolated,no_samples
sgn_1381,dala,поле,mahalla,махалля,isolated,no_samples
sgn_1382,dala_dokoni,полевая_лавка,mahalla,махалля,isolated,no_samples
sgn_1383,darddosh,собеседник_(душевный_поверенный),mahalla,махалля,isolated,no_samples
sgn_1384,davra,собрание,mahalla,махалля,isolated,no_samples
sgn_1385,duo,молитва_/_дуа,mahalla,махалля,isolated,no_samples
sgn_1386,ehtirom,почтение,mahalla,махалля,isolated,no_samples
sgn_1387,erkinlik,свобода,mahalla,махалля,isolated,no_samples
sgn_1388,esonlik,благополучие,mahalla,махалля,isolated,no_samples
sgn_1389,etiqod,вера,mahalla,махалля,isolated,no_samples
sgn_1390,faol,активный,mahalla,махалля,isolated,no_samples
sgn_1391,ferma,ферма,mahalla,махалля,isolated,no_samples
sgn_1392,fidokorlik,самоотверженность,mahalla,махалля,isolated,no_samples
sgn_1393,fikr_almashish,обмен_мнениями,mahalla,махалля,isolated,no_samples
sgn_1394,foydali_mehnat,полезный_труд,mahalla,махалля,isolated,no_samples
sgn_1395,fuqaro,гражданин,mahalla,махалля,isolated,no_samples
sgn_1396,gamxorlik,забота,mahalla,махалля,isolated,no_samples
sgn_1397,garov,залог,mahalla,махалля,isolated,no_samples
sgn_1398,gozal_muhit,красивая_среда,mahalla,махалля,isolated,no_samples
sgn_1399,gurur,гордость,mahalla,махалля,isolated,no_samples
sgn_1400,guzar,гузар_(квартал),mahalla,махалля,isolated,no_samples
sgn_1401,hamjihatlik,сплочённость,mahalla,махалля,isolated,no_samples
sgn_1402,hashar,хашар_(коллективный_труд),mahalla,махалля,isolated,no_samples
sgn_1403,hovli_supurish,уборка_двора,mahalla,махалля,isolated,no_samples
sgn_1404,hudud,территория,mahalla,махалля,isolated,no_samples
sgn_1405,ibrat,пример_(нравственный),mahalla,махалля,isolated,no_samples
sgn_1406,ijodkorlik,творчество,mahalla,махалля,isolated,no_samples
sgn_1407,ijtimoiy_hayot,социальная_жизнь,mahalla,махалля,isolated,no_samples
sgn_1408,ijtimoiy_xodim,социальный_работник,mahalla,махалля,isolated,no_samples
sgn_1409,ishtirok,участие,mahalla,махалля,isolated,no_samples
sgn_1410,javobgarlik,ответственность,mahalla,махалля,isolated,no_samples
sgn_1411,jonkuyar,преданный,mahalla,махалля,isolated,no_samples
sgn_1412,kam_taminlangan_oila,малообеспеченная_семья,mahalla,махалля,isolated,no_samples
sgn_1413,katta-kichik,старые_и_молодые,mahalla,махалля,isolated,no_samples
sgn_1414,kattalarga_hurmat,уважение_к_старшим,mahalla,махалля,isolated,no_samples
sgn_1415,keksalar,пожилые_люди,mahalla,махалля,isolated,no_samples
sgn_1416,kengash,совет,mahalla,махалля,isolated,no_samples
sgn_1417,kocha,улица,mahalla,махалля,isolated,no_samples
sgn_1418,komak,помощь,mahalla,махалля,isolated,no_samples
sgn_1419,kongilli,доброволец,mahalla,махалля,isolated,no_samples
sgn_1420,kop_qavatli_uy,многоэтажный_дом,mahalla,махалля,isolated,no_samples
sgn_1421,labbay,слушаюсь_(отклик_на_зов),mahalla,махалля,isolated,no_samples
sgn_1422,loy_gishtli_uy,глинобитный_дом,mahalla,махалля,isolated,no_samples
sgn_1423,loyiha,проект,mahalla,махалля,isolated,no_samples
sgn_1424,madaniy_tadbir,культурное_мероприятие,mahalla,махалля,isolated,no_samples
sgn_1425,mahalla,махалля,mahalla,махалля,isolated,no_samples
sgn_1426,mahalla_kengashi,совет_махалли,mahalla,махалля,isolated,no_samples
sgn_1427,mahalla_oqsoqoli,аксакал_махалли,mahalla,махалля,isolated,no_samples
sgn_1428,mahalla_raisi,председатель_махалли,mahalla,махалля,isolated,no_samples
sgn_1429,mahalla_yettiligi,семёрка_махалли,mahalla,махалля,isolated,no_samples
sgn_1430,mamuriy_javobgarlik,административная_ответственность,mahalla,махалля,isolated,no_samples
sgn_1431,manaviyat,духовность,mahalla,махалля,isolated,no_samples
sgn_1432,marosim,обряд_/_церемония,mahalla,махалля,isolated,no_samples
sgn_1433,masjid,мечеть,mahalla,махалля,isolated,no_samples
sgn_1434,maslahat,совет,mahalla,махалля,isolated,no_samples
sgn_1435,maslahatgoy,консультант,mahalla,махалля,isolated,no_samples
sgn_1436,mehnatsevarlik,трудолюбие,mahalla,махалля,isolated,no_samples
sgn_1437,mehr,нежность,mahalla,махалля,isolated,no_samples
sgn_1438,mehr-oqibat,любовь_и_привязанность,mahalla,махалля,isolated,no_samples
sgn_1439,moddiy_yordam,материальная_помощь,mahalla,махалля,isolated,no_samples
sgn_1440,muhtoj_oila,нуждающаяся_семья,mahalla,махалля,isolated,no_samples
sgn_1441,nahor_oshi,утренний_плов_(нахорош),mahalla,махалля,isolated,no_samples
sgn_1442,navroz_sayli,праздник_навруза,mahalla,махалля,isolated,no_samples
sgn_1443,novvoyxona,пекарня,mahalla,махалля,isolated,no_samples
sgn_1444,obodlik,благоустройство,mahalla,махалля,isolated,no_samples
sgn_1445,obodonlashtirish,благоустройство,mahalla,махалля,isolated,no_samples
sgn_1446,ornak,пример,mahalla,махалля,isolated,no_samples
sgn_1447,ortoqlik,товарищество,mahalla,махалля,isolated,no_samples
sgn_1448,ozaro_yordam,взаимопомощь,mahalla,махалля,isolated,no_samples
sgn_1449,peshqadam,инициатор,mahalla,махалля,isolated,no_samples
sgn_1450,pichoq_charxlash,точить_нож,mahalla,махалля,isolated,no_samples
sgn_1451,piyoda_yurish,ходьба_пешком,mahalla,махалля,isolated,no_samples
sgn_1452,profilaktika_inspektori,инспектор_по_профилактике,mahalla,махалля,isolated,no_samples
sgn_1453,qadrdon,близкий_человек,mahalla,махалля,isolated,no_samples
sgn_1454,qarindosh-urug,родственники,mahalla,махалля,isolated,no_samples
sgn_1455,qariyalar,пожилые_люди,mahalla,махалля,isolated,no_samples
sgn_1456,qishloq,кишлак_(деревня),mahalla,махалля,isolated,no_samples
sgn_1457,qoshni,сосед,mahalla,махалля,isolated,no_samples
sgn_1458,qurilish,строительство,mahalla,махалля,isolated,no_samples
sgn_1459,rais,председатель,mahalla,махалля,isolated,no_samples
sgn_1460,rayhon_hidi,аромат_базилика,mahalla,махалля,isolated,no_samples
sgn_1461,rivojlanish,развитие,mahalla,махалля,isolated,no_samples
sgn_1462,ruxsat,разрешение,mahalla,махалля,isolated,no_samples
sgn_1463,sadoqat,преданность,mahalla,махалля,isolated,no_samples
sgn_1464,salomlashish,приветствие,mahalla,махалля,isolated,no_samples
sgn_1465,saxovat,щедрость,mahalla,махалля,isolated,no_samples
sgn_1466,sayl,прогулка_/_гулянье,mahalla,махалля,isolated,no_samples
sgn_1467,shiypon,навес,mahalla,махалля,isolated,no_samples
sgn_1468,soliq_xodimi,налоговый_работник,mahalla,махалля,isolated,no_samples
sgn_1469,soy,ручей,mahalla,махалля,isolated,no_samples
sgn_1470,sport_maydonchasi,спортивная_площадка,mahalla,махалля,isolated,no_samples
sgn_1471,suhbat,беседа,mahalla,махалля,isolated,no_samples
sgn_1472,tadbir,мероприятие,mahalla,махалля,isolated,no_samples
sgn_1473,taraqqiyot,прогресс,mahalla,махалля,isolated,no_samples
sgn_1474,tashkiliy_ishlar,организационные_дела,mahalla,махалля,isolated,no_samples
sgn_1475,tashrif,визит,mahalla,махалля,isolated,no_samples
sgn_1476,temir_daftar,железный_реестр,mahalla,махалля,isolated,no_samples
sgn_1477,tomorqa,огород,mahalla,махалля,isolated,no_samples
sgn_1478,toy,торжество_/_свадьба,mahalla,махалля,isolated,no_samples
sgn_1479,tozalik,чистота,mahalla,махалля,isolated,no_samples
sgn_1480,turar_joy_majmuasi,жилой_комплекс,mahalla,махалля,isolated,no_samples
sgn_1481,ustuvorlik,приоритет,mahalla,махалля,isolated,no_samples
sgn_1482,uy-joy,жильё,mahalla,махалля,isolated,no_samples
sgn_1483,uygunlik,гармония,mahalla,махалля,isolated,no_samples
sgn_1484,uzviylik,преемственность,mahalla,махалля,isolated,no_samples
sgn_1485,xayriya,благотворительность,mahalla,махалля,isolated,no_samples
sgn_1486,xonadon,домохозяйство,mahalla,махалля,isolated,no_samples
sgn_1487,xotin-qizlar_faoli,активистка_(женщина),mahalla,махалля,isolated,no_samples
sgn_1488,yashash_manzili,место_проживания,mahalla,махалля,isolated,no_samples
sgn_1489,yigin,собрание,mahalla,махалля,isolated,no_samples
sgn_1490,yordam,помощь,mahalla,махалля,isolated,no_samples
sgn_1491,yoshlar_daftari,молодёжный_реестр,mahalla,махалля,isolated,no_samples
sgn_1492,yoshlar_yetakchisi,лидер_молодёжи,mahalla,махалля,isolated,no_samples
sgn_1493,bant,бант,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1494,beret,берет,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1495,binafsha,фиолетовый,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1496,binafsharang,фиолетовый,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1497,botinka,ботинки,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1498,dazmollamoq,гладить,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1499,etik,сапоги,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1500,futbolka,футболка,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1501,galoshlar,галоши,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1502,galstuk,галстук,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1503,ichki_kiyim,бельё,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1504,ichki_shim,трусы,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1505,jigarrang,коричневый,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1506,kamar,пояс,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1507,kepka,кепка,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1508,kiyib_ko'rish,примерка,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1509,kiyim,одежда,kiyim,одежда_обувь._цвета,isolated,no_samples
sgn_1510,ko'k,голубой,kiyim,одежда_обувь._цвета,isolated,no_samples
